dialog_key,is_positive
KDCONV-002196,0
KDCONV-002196,0
KDCONV-002196,0
KDCONV-002196,0
KDCONV-002196,0
KDCONV-002196,0
KDCONV-002196,0
KDCONV-002196,0
KDCONV-002196,0
LCCC-070182,1
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
LCCC-070182,0
ECM-098588,1
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-098588,0
ECM-096644,1
ECM-096644,0
ECM-096644,0
ECM-096644,0
ECM-096644,0
ECM-096644,0
ECM-096644,0
ECM-096644,0
ECM-096644,0
ECM-096644,0
ECM-096644,0
ECM-096644,0
ECM-096644,0
ECM-096644,0
ECM-096644,0
ECM-096644,0
LCCC-075098,1
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
LCCC-075098,0
KDCONV-000365,1
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
KDCONV-000365,0
LCCC-056078,1
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-056078,0
LCCC-017399,1
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-017399,0
LCCC-025603,1
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-025603,0
LCCC-006056,1
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-006056,0
LCCC-083783,1
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-083783,0
LCCC-078839,1
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
LCCC-078839,0
ECM-043101,1
ECM-043101,0
ECM-043101,0
ECM-043101,0
ECM-043101,0
ECM-043101,0
ECM-043101,0
ECM-043101,0
ECM-043101,0
ECM-043101,0
ECM-043101,0
ECM-043101,0
ECM-043101,0
ECM-043101,0
ECM-043101,0
ECM-043101,0
LCCC-090089,1
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-090089,0
LCCC-094395,1
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
LCCC-094395,0
ECM-105772,1
ECM-105772,0
ECM-105772,0
ECM-105772,0
ECM-105772,0
ECM-105772,0
ECM-105772,0
ECM-105772,0
ECM-105772,0
ECM-105772,0
ECM-105772,0
ECM-105772,0
ECM-105772,0
ECM-105772,0
ECM-105772,0
ECM-105772,0
LCCC-019816,1
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-019816,0
LCCC-064460,1
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
LCCC-064460,0
KDCONV-001829,1
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
KDCONV-001829,0
LCCC-013605,1
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-013605,0
LCCC-069654,1
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
LCCC-069654,0
KDCONV-000637,1
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
KDCONV-000637,0
LCCC-096154,1
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
LCCC-096154,0
ECM-106399,1
ECM-106399,0
ECM-106399,0
ECM-106399,0
ECM-106399,0
ECM-106399,0
ECM-106399,0
ECM-106399,0
ECM-106399,0
ECM-106399,0
ECM-106399,0
ECM-106399,0
ECM-106399,0
ECM-106399,0
ECM-106399,0
ECM-106399,0
LCCC-059653,1
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-059653,0
LCCC-054304,1
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-054304,0
LCCC-000329,1
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
LCCC-000329,0
ECM-030765,1
ECM-030765,0
ECM-030765,0
ECM-030765,0
ECM-030765,0
ECM-030765,0
ECM-030765,0
ECM-030765,0
ECM-030765,0
ECM-030765,0
ECM-030765,0
ECM-030765,0
ECM-030765,0
ECM-030765,0
ECM-030765,0
ECM-030765,0
LCCC-001724,1
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-001724,0
LCCC-107233,1
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
LCCC-107233,0
ECM-075807,1
ECM-075807,0
ECM-075807,0
ECM-075807,0
ECM-075807,0
ECM-075807,0
ECM-075807,0
ECM-075807,0
ECM-075807,0
ECM-075807,0
ECM-075807,0
ECM-075807,0
ECM-075807,0
ECM-075807,0
ECM-075807,0
ECM-075807,0
LCCC-008376,1
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-008376,0
LCCC-016784,1
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-016784,0
LCCC-047617,1
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-047617,0
LCCC-014361,1
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
LCCC-014361,0
ECM-022506,1
ECM-022506,0
ECM-022506,0
ECM-022506,0
ECM-022506,0
ECM-022506,0
ECM-022506,0
ECM-022506,0
ECM-022506,0
ECM-022506,0
ECM-022506,0
ECM-022506,0
ECM-022506,0
ECM-022506,0
ECM-022506,0
ECM-022506,0
LCCC-060968,1
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
LCCC-060968,0
ECM-058269,1
ECM-058269,0
ECM-058269,0
ECM-058269,0
ECM-058269,0
ECM-058269,0
ECM-058269,0
ECM-058269,0
ECM-058269,0
ECM-058269,0
ECM-058269,0
ECM-058269,0
ECM-058269,0
ECM-058269,0
ECM-058269,0
ECM-058269,0
LCCC-008708,1
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-008708,0
LCCC-093934,1
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
LCCC-093934,0
ECM-048123,1
ECM-048123,0
ECM-048123,0
ECM-048123,0
ECM-048123,0
ECM-048123,0
ECM-048123,0
ECM-048123,0
ECM-048123,0
ECM-048123,0
ECM-048123,0
ECM-048123,0
ECM-048123,0
ECM-048123,0
ECM-048123,0
ECM-048123,0
LCCC-079613,1
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
LCCC-079613,0
ECM-035857,1
ECM-035857,0
ECM-035857,0
ECM-035857,0
ECM-035857,0
ECM-035857,0
ECM-035857,0
ECM-035857,0
ECM-035857,0
ECM-035857,0
ECM-035857,0
ECM-035857,0
ECM-035857,0
ECM-035857,0
ECM-035857,0
ECM-035857,0
LCCC-065602,1
LCCC-065602,0
LCCC-065602,0
LCCC-065602,0
LCCC-065602,0
LCCC-065602,0
LCCC-065602,0
