dialog_key,is_positive
WOCHAT-000336,0
WOCHAT-000336,0
WOCHAT-000336,0
WOCHAT-000336,0
WOCHAT-000336,0
WOCHAT-000336,0
WOCHAT-000336,0
WOCHAT-000336,0
WOCHAT-000336,0
WOCHAT-000336,0
TPCCHT-001615,1
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-001615,0
TPCCHT-005528,1
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
TPCCHT-005528,0
WOWIKI-010446,1
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
WOWIKI-010446,0
TPCCHT-004320,1
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
TPCCHT-004320,0
MOVDIC-013403,1
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-013403,0
MOVDIC-042548,1
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-042548,0
MOVDIC-037224,1
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
MOVDIC-037224,0
TPCCHT-000268,1
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
TPCCHT-000268,0
MOVDIC-049942,1
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-049942,0
MOVDIC-013063,1
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
MOVDIC-013063,0
PERCHT-010853,1
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-010853,0
PERCHT-001403,1
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
PERCHT-001403,0
MOVDIC-052219,1
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
MOVDIC-052219,0
DECODE-003547,1
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
DECODE-003547,0
MPATHY-001303,1
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MPATHY-001303,0
MOVDIC-040549,1
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
MOVDIC-040549,0
DECODE-026079,1
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
DECODE-026079,0
MOVDIC-038038,1
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
MOVDIC-038038,0
DECODE-030169,1
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
DECODE-030169,0
CORMOV-044540,1
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
CORMOV-044540,0
TPCCHT-007571,1
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-007571,0
TPCCHT-010347,1
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
TPCCHT-010347,0
DECODE-024181,1
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
DECODE-024181,0
PERCHT-005147,1
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
PERCHT-005147,0
TPCCHT-010109,1
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
TPCCHT-010109,0
DECODE-033887,1
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
DECODE-033887,0
CMUDOG-001739,1
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
CMUDOG-001739,0
MOVDIC-050167,1
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
MOVDIC-050167,0
CORMOV-047827,1
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
CORMOV-047827,0
MOVDIC-041879,1
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
MOVDIC-041879,0
METALW-001380,1
METALW-001380,0
METALW-001380,0
METALW-001380,0
METALW-001380,0
METALW-001380,0
METALW-001380,0
METALW-001380,0
METALW-001380,0
METALW-001380,0
METALW-001380,0
METALW-001380,0
METALW-001380,0
METALW-001380,0
METALW-001380,0
METALW-001380,0
DECODE-010578,1
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-010578,0
DECODE-026181,1
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
DECODE-026181,0
CORMOV-035937,1
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
CORMOV-035937,0
TPCCHT-005687,1
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
TPCCHT-005687,0
CMUDOG-002881,1
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
CMUDOG-002881,0
HOLLED-002171,1
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
HOLLED-002171,0
METALW-019432,1
METALW-019432,0
METALW-019432,0
METALW-019432,0
METALW-019432,0
METALW-019432,0
METALW-019432,0
METALW-019432,0
METALW-019432,0
METALW-019432,0
METALW-019432,0
METALW-019432,0
METALW-019432,0
METALW-019432,0
METALW-019432,0
METALW-019432,0
MOVDIC-038495,1
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
MOVDIC-038495,0
CORMOV-010503,1
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
CORMOV-010503,0
WOWIKI-001739,1
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
WOWIKI-001739,0
HOLLED-007186,1
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
HOLLED-007186,0
DECODE-013110,1
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
DECODE-013110,0
PERCHT-003280,1
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
PERCHT-003280,0
MOVDIC-046273,1
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
MOVDIC-046273,0
DECODE-015998,1
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
DECODE-015998,0
CORMOV-070261,1
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
CORMOV-070261,0
TPCCHT-005735,1
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
TPCCHT-005735,0
MPATHY-010821,1
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MPATHY-010821,0
MOVDIC-026491,1
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
MOVDIC-026491,0
WOWIKI-013408,1
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-013408,0
WOWIKI-010923,1
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
WOWIKI-010923,0
DECODE-016702,1
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DECODE-016702,0
DAILYD-006588,1
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
DAILYD-006588,0
CMUDOG-001102,1
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
CMUDOG-001102,0
DECODE-003275,1
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
DECODE-003275,0
MOVDIC-039385,1
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
MOVDIC-039385,0
ELINES-000096,1
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
ELINES-000096,0
MOVDIC-050423,1
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
MOVDIC-050423,0
DECODE-014548,1
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
DECODE-014548,0
PERCHT-000071,1
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
PERCHT-000071,0
TPCCHT-004795,1
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
TPCCHT-004795,0
METALW-006218,1
METALW-006218,0
METALW-006218,0
METALW-006218,0
METALW-006218,0
METALW-006218,0
METALW-006218,0
METALW-006218,0
METALW-006218,0
METALW-006218,0
METALW-006218,0
METALW-006218,0
METALW-006218,0
METALW-006218,0
METALW-006218,0
METALW-006218,0
TPCCHT-005710,1
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
TPCCHT-005710,0
METALW-010112,1
METALW-010112,0
METALW-010112,0
METALW-010112,0
METALW-010112,0
METALW-010112,0
METALW-010112,0
METALW-010112,0
